regime,m_policy,r_family,r_idx,f_family,f_idx,T_miss_mult,C_clusters,ln_C,area_m2,R_cluster_m,k_star,interior,rel_depth,quasiconvex,quasiconvex_even_k,k_star_even_k,schema_version,prov_id
m-of-k,fixed-3,logistic,1,power-law,2,1.0,452,6.113682,11743304.47372,100.0,40,0,0.000000,0,1,40,1,1d478b3dd653a6b1
m-of-k,fixed-3,logistic,1,power-law,2,1.0,640,6.461468,16627687.750400001,100.0,40,0,0.000000,0,1,40,1,1d478b3dd653a6b1
m-of-k,fixed-3,logistic,1,power-law,2,3.0,10,2.302585,259807.62110000002,100.0,40,0,0.000000,0,1,40,1,1d478b3dd653a6b1
m-of-k,fixed-3,logistic,1,power-law,2,3.0,14,2.639057,363730.66954000003,100.0,40,0,0.000000,0,1,40,1,1d478b3dd653a6b1
m-of-k,fixed-3,logistic,1,power-law,2,3.0,20,2.995732,519615.24220000004,100.0,40,0,0.000000,0,1,40,1,1d478b3dd653a6b1
m-of-k,fixed-3,logistic,1,power-law,2,3.0,28,3.332205,727461.3390800001,100.0,40,0,0.000000,0,1,40,1,1d478b3dd653a6b1
m-of-k,fixed-3,logistic,1,power-law,2,3.0,40,3.688879,1039230.4844000001,100.0,40,0,0.000000,0,1,40,1,1d478b3dd653a6b1
m-of-k,fixed-3,logistic,1,power-law,2,3.0,56,4.025352,1454922.6781600001,100.0,40,0,0.000000,0,1,40,1,1d478b3dd653a6b1
m-of-k,fixed-3,logistic,1,power-law,2,3.0,80,4.382027,2078460.9688000001,100.0,40,0,0.000000,0,1,40,1,1d478b3dd653a6b1
m-of-k,fixed-3,logistic,1,power-law,2,3.0,113,4.727388,2935826.11843,100.0,40,0,0.000000,0,1,40,1,1d478b3dd653a6b1
m-of-k,fixed-3,logistic,1,power-law,2,3.0,160,5.075174,4156921.9376000003,100.0,40,0,0.000000,0,1,40,1,1d478b3dd653a6b1
m-of-k,fixed-3,logistic,1,power-law,2,3.0,226,5.420535,5871652.23686,100.0,40,0,0.000000,0,1,40,1,1d478b3dd653a6b1
m-of-k,fixed-3,logistic,1,power-law,2,3.0,320,5.768321,8313843.875200001,100.0,40,0,0.000000,0,1,40,1,1d478b3dd653a6b1
m-of-k,fixed-3,logistic,1,power-law,2,3.0,452,6.113682,11743304.47372,100.0,40,0,0.000000,0,1,40,1,1d478b3dd653a6b1
m-of-k,fixed-3,logistic,1,power-law,2,3.0,640,6.461468,16627687.750400001,100.0,40,0,0.000000,0,1,40,1,1d478b3dd653a6b1
m-of-k,fixed-3,logistic,1,power-law,2,10.0,10,2.302585,259807.62110000002,100.0,40,0,0.000000,1,1,40,1,1d478b3dd653a6b1
m-of-k,fixed-3,logistic,1,power-law,2,10.0,14,2.639057,363730.66954000003,100.0,40,0,0.000000,1,1,40,1,1d478b3dd653a6b1
m-of-k,fixed-3,logistic,1,power-law,2,10.0,20,2.995732,519615.24220000004,100.0,40,0,0.000000,1,1,40,1,1d478b3dd653a6b1
m-of-k,fixed-3,logistic,1,power-law,2,10.0,28,3.332205,727461.3390800001,100.0,40,0,0.000000,1,1,40,1,1d478b3dd653a6b1
m-of-k,fixed-3,logistic,1,power-law,2,10.0,40,3.688879,1039230.4844000001,100.0,40,0,0.000000,1,1,40,1,1d478b3dd653a6b1
m-of-k,fixed-3,logistic,1,power-law,2,10.0,56,4.025352,1454922.6781600001,100.0,40,0,0.000000,1,1,40,1,1d478b3dd653a6b1
m-of-k,fixed-3,logistic,1,power-law,2,10.0,80,4.382027,2078460.9688000001,100.0,40,0,0.000000,1,1,40,1,1d478b3dd653a6b1
m-of-k,fixed-3,logistic,1,power-law,2,10.0,113,4.727388,2935826.11843,100.0,40,0,0.000000,1,1,40,1,1d478b3dd653a6b1
m-of-k,fixed-3,logistic,1,power-law,2,10.0,160,5.075174,4156921.9376000003,100.0,40,0,0.000000,1,1,40,1,1d478b3dd653a6b1
m-of-k,fixed-3,logistic,1,power-law,2,10.0,226,5.420535,5871652.23686,100.0,40,0,0.000000,1,1,40,1,1d478b3dd653a6b1
m-of-k,fixed-3,logistic,1,power-law,2,10.0,320,5.768321,8313843.875200001,100.0,40,0,0.000000,1,1,40,1,1d478b3dd653a6b1
m-of-k,fixed-3,logistic,1,power-law,2,10.0,452,6.113682,11743304.47372,100.0,40,0,0.000000,1,1,40,1,1d478b3dd653a6b1
m-of-k,fixed-3,logistic,1,power-law,2,10.0,640,6.461468,16627687.750400001,100.0,40,0,0.000000,1,1,40,1,1d478b3dd653a6b1
