config_id,regime,m_policy,r_family,r_idx,r_params,f_family,f_idx,f_params,R_cluster_m,C_clusters,T_miss_mult,k_star,m_at_kstar,T_at_kstar,at_lower,at_upper,interior,rel_depth,interior_meaningful,quasiconvex,n_violations,max_violation_rel,quasiconvex_even_k,k_star_even_k,theta_at_kstar,passes_at_kstar,T1_at_kstar,T2_at_kstar,r_at_kstar,f_at_kstar,N_at_kstar,T1_share_at_kstar,schema_version,prov_id
384,all-k,equal-k,sat-exp,2,"{""k_r"": 12.0, ""r_inf"": 0.95}",exp-decay,1,"{""f0"": 0.5, ""f_floor"": 0.01, ""k_f"": 8.0}",75.0,177.7778,1.0,2,2,2945.7228541256336,1,0,0,0.0,0,1,0,0.0,1,2,20.613381509127453,0.8245352603650982,1477.7899454234348,1410.2030205428377,0.14584236135391657,0.38940039153570244,68.98317824283198,0.5016731099986936,1,1d478b3dd653a6b1
385,all-k,equal-k,sat-exp,2,"{""k_r"": 12.0, ""r_inf"": 0.95}",exp-decay,1,"{""f0"": 0.5, ""f_floor"": 0.01, ""k_f"": 8.0}",75.0,177.7778,3.0,2,2,5470.253994521245,1,0,0,0.0,0,1,0,0.0,1,2,20.613381509127453,0.8245352603650982,1477.7899454234348,1410.2030205428377,0.14584236135391657,0.38940039153570244,68.98317824283198,0.27015015151097577,1,1d478b3dd653a6b1
386,all-k,equal-k,sat-exp,2,"{""k_r"": 12.0, ""r_inf"": 0.95}",exp-decay,1,"{""f0"": 0.5, ""f_floor"": 0.01, ""k_f"": 8.0}",75.0,177.7778,10.0,3,3,13967.20875435119,0,0,1,0.02426427767460091,1,1,0,0.0,1,4,34.29462295175867,1.3717849180703467,2027.209959207869,1273.042189576498,0.21013925608216535,0.3436446393954861,60.95887495366199,0.14514066445640647,1,1d478b3dd653a6b1
387,all-k,equal-k,sat-exp,2,"{""k_r"": 12.0, ""r_inf"": 0.95}",exp-decay,1,"{""f0"": 0.5, ""f_floor"": 0.01, ""k_f"": 8.0}",75.0,177.7778,30.0,14,14,28643.012611782746,0,0,1,0.3808402393256602,1,1,0,0.0,1,14,220.24304272836463,8.809721709134585,13018.918163737648,446.4239095158453,0.6541669372811322,0.08688697172522257,16.013852716706587,0.45452335409656297,1,1d478b3dd653a6b1
388,all-k,equal-k,sat-exp,2,"{""k_r"": 12.0, ""r_inf"": 0.95}",exp-decay,1,"{""f0"": 0.5, ""f_floor"": 0.01, ""k_f"": 8.0}",100.0,100.0,1.0,2,2,2868.5014286322125,1,0,0,0.0,0,1,0,0.0,1,2,20.613381509127453,0.8245352603650982,1477.7899454234348,880.7174528618032,0.14584236135391657,0.38940039153570244,38.69648112338846,0.5151783892009736,1,1d478b3dd653a6b1
389,all-k,equal-k,sat-exp,2,"{""k_r"": 12.0, ""r_inf"": 0.95}",exp-decay,1,"{""f0"": 0.5, ""f_floor"": 0.01, ""k_f"": 8.0}",100.0,100.0,3.0,2,2,5393.032569027824,1,0,0,0.0,0,1,0,0.0,1,2,20.613381509127453,0.8245352603650982,1477.7899454234348,880.7174528618032,0.14584236135391657,0.38940039153570244,38.69648112338846,0.2740183610071965,1,1d478b3dd653a6b1
390,all-k,equal-k,sat-exp,2,"{""k_r"": 12.0, ""r_inf"": 0.95}",exp-decay,1,"{""f0"": 0.5, ""f_floor"": 0.01, ""k_f"": 8.0}",100.0,100.0,10.0,3,3,13867.606460754552,0,0,1,0.02605244824911573,1,1,0,0.0,1,4,34.29462295175867,1.3717849180703467,2027.209959207869,799.0598625538237,0.21013925608216535,0.3436446393954861,34.230958556235294,0.14618311854644064,1,1d478b3dd653a6b1
391,all-k,equal-k,sat-exp,2,"{""k_r"": 12.0, ""r_inf"": 0.95}",exp-decay,1,"{""f0"": 0.5, ""f_floor"": 0.01, ""k_f"": 8.0}",100.0,100.0,30.0,14,14,28547.16705441419,0,0,1,0.38277128827270984,1,1,0,0.0,1,14,220.24304272836463,8.809721709134585,13018.918163737648,299.90846841618645,0.6541669372811322,0.08688697172522257,9.255977138078167,0.45604939148329815,1,1d478b3dd653a6b1
392,all-k,equal-k,sat-exp,2,"{""k_r"": 12.0, ""r_inf"": 0.95}",exp-decay,1,"{""f0"": 0.5, ""f_floor"": 0.01, ""k_f"": 8.0}",125.0,64.0,1.0,2,2,2830.3481637738387,1,0,0,0.0,0,1,0,0.0,1,2,20.613381509127453,0.8245352603650982,1477.7899454234348,619.1112603661486,0.14584236135391657,0.38940039153570244,24.67806702810317,0.5221230251238868,1,1d478b3dd653a6b1
393,all-k,equal-k,sat-exp,2,"{""k_r"": 12.0, ""r_inf"": 0.95}",exp-decay,1,"{""f0"": 0.5, ""f_floor"": 0.01, ""k_f"": 8.0}",125.0,64.0,3.0,2,2,5354.87930416945,1,0,0,0.0,0,1,0,0.0,1,2,20.613381509127453,0.8245352603650982,1477.7899454234348,619.1112603661486,0.14584236135391657,0.38940039153570244,24.67806702810317,0.27597072902703684,1,1d478b3dd653a6b1
394,all-k,equal-k,sat-exp,2,"{""k_r"": 12.0, ""r_inf"": 0.95}",exp-decay,1,"{""f0"": 0.5, ""f_floor"": 0.01, ""k_f"": 8.0}",125.0,64.0,10.0,3,3,13818.253077923493,0,0,1,0.02695602805434869,1,1,0,0.0,1,4,34.29462295175867,1.3717849180703467,2027.209959207869,564.1994954277429,0.21013925608216535,0.3436446393954861,21.85975153799779,0.146705227337789,1,1d478b3dd653a6b1
395,all-k,equal-k,sat-exp,2,"{""k_r"": 12.0, ""r_inf"": 0.95}",exp-decay,1,"{""f0"": 0.5, ""f_floor"": 0.01, ""k_f"": 8.0}",125.0,64.0,30.0,14,14,28498.191144351505,0,0,1,0.38380887052638907,1,1,0,0.0,1,14,220.24304272836463,8.809721709134585,13018.918163737648,225.04086617043606,0.6541669372811322,0.08688697172522257,6.128046155970154,0.45683314066472136,1,1d478b3dd653a6b1
396,all-k,equal-k,sat-exp,2,"{""k_r"": 12.0, ""r_inf"": 0.95}",exp-decay,1,"{""f0"": 0.5, ""f_floor"": 0.01, ""k_f"": 8.0}",150.0,44.4444,1.0,2,2,2808.313869370946,1,0,0,0.0,0,1,0,0.0,1,2,20.613381509127453,0.8245352603650982,1477.7899454234348,468.02830889485233,0.14584236135391657,0.38940039153570244,17.063126038071655,0.5262196514218175,1,1d478b3dd653a6b1
397,all-k,equal-k,sat-exp,2,"{""k_r"": 12.0, ""r_inf"": 0.95}",exp-decay,1,"{""f0"": 0.5, ""f_floor"": 0.01, ""k_f"": 8.0}",150.0,44.4444,3.0,2,2,5332.845009766557,1,0,0,0.0,0,1,0,0.0,1,2,20.613381509127453,0.8245352603650982,1477.7899454234348,468.02830889485233,0.14584236135391657,0.38940039153570244,17.063126038071655,0.27711098723420885,1,1d478b3dd653a6b1
398,all-k,equal-k,sat-exp,2,"{""k_r"": 12.0, ""r_inf"": 0.95}",exp-decay,1,"{""f0"": 0.5, ""f_floor"": 0.01, ""k_f"": 8.0}",150.0,44.4444,10.0,3,3,13789.681690300413,0,0,1,0.02748593617772814,1,1,0,0.0,1,4,34.29462295175867,1.3717849180703467,2027.209959207869,428.2354297135862,0.21013925608216535,0.3436446393954861,15.139589700930506,0.14700919170844948,1,1d478b3dd653a6b1
399,all-k,equal-k,sat-exp,2,"{""k_r"": 12.0, ""r_inf"": 0.95}",exp-decay,1,"{""f0"": 0.5, ""f_floor"": 0.01, ""k_f"": 8.0}",150.0,44.4444,30.0,14,14,28469.21863887294,0,0,1,0.38444317369813336,1,1,0,0.0,1,14,220.24304272836463,8.809721709134585,13018.918163737648,180.7517041424998,0.6541669372811322,0.08688697172522257,4.428923153343579,0.45729804982990047,1,1d478b3dd653a6b1
400,all-k,equal-k,sat-exp,2,"{""k_r"": 12.0, ""r_inf"": 0.95}",exp-decay,2,"{""f0"": 0.3, ""f_floor"": 0.0, ""k_f"": 14.0}",50.0,400.0,1.0,2,2,3030.4539525587725,1,0,0,0.0,0,1,0,0.0,1,2,20.613381509127453,0.8245352603650982,1477.7899454234348,1991.1803007140047,0.14584236135391657,0.26006336992505447,103.91112696145065,0.48764639508072993,1,1d478b3dd653a6b1
401,all-k,equal-k,sat-exp,2,"{""k_r"": 12.0, ""r_inf"": 0.95}",exp-decay,2,"{""f0"": 0.3, ""f_floor"": 0.0, ""k_f"": 14.0}",50.0,400.0,3.0,2,2,5554.985092954384,1,0,0,0.0,0,1,0,0.0,1,2,20.613381509127453,0.8245352603650982,1477.7899454234348,1991.1803007140047,0.14584236135391657,0.26006336992505447,103.91112696145065,0.266029506955433,1,1d478b3dd653a6b1
402,all-k,equal-k,sat-exp,2,"{""k_r"": 12.0, ""r_inf"": 0.95}",exp-decay,2,"{""f0"": 0.3, ""f_floor"": 0.0, ""k_f"": 14.0}",50.0,400.0,10.0,3,3,14093.693168751339,0,0,1,0.02108396372971496,1,1,0,0.0,1,4,34.29462295175867,1.3717849180703467,2027.209959207869,1874.949785321925,0.21013925608216535,0.24213532410161678,96.82213357262727,0.14383809374413065,1,1d478b3dd653a6b1
403,all-k,equal-k,sat-exp,2,"{""k_r"": 12.0, ""r_inf"": 0.95}",exp-decay,2,"{""f0"": 0.3, ""f_floor"": 0.0, ""k_f"": 14.0}",50.0,400.0,30.0,14,14,28997.59574649323,0,0,1,0.36687730371882493,1,1,0,0.0,1,14,220.24304272836463,8.809721709134585,13018.918163737648,988.4615982199095,0.6541669372811322,0.1103638323514327,44.68933604550278,0.44896543415369417,1,1d478b3dd653a6b1
404,all-k,equal-k,sat-exp,2,"{""k_r"": 12.0, ""r_inf"": 0.95}",exp-decay,2,"{""f0"": 0.3, ""f_floor"": 0.0, ""k_f"": 14.0}",75.0,177.7778,1.0,2,2,2887.9251884556124,1,0,0,0.0,0,1,0,0.0,1,2,20.613381509127453,0.8245352603650982,1477.7899454234348,1013.9007038945019,0.14584236135391657,0.26006336992505447,46.11926697810521,0.5117133751701229,1,1d478b3dd653a6b1
405,all-k,equal-k,sat-exp,2,"{""k_r"": 12.0, ""r_inf"": 0.95}",exp-decay,2,"{""f0"": 0.3, ""f_floor"": 0.0, ""k_f"": 14.0}",75.0,177.7778,3.0,2,2,5412.456328851224,1,0,0,0.0,0,1,0,0.0,1,2,20.613381509127453,0.8245352603650982,1477.7899454234348,1013.9007038945019,0.14584236135391657,0.26006336992505447,46.11926697810521,0.2730349873764415,1,1d478b3dd653a6b1
406,all-k,equal-k,sat-exp,2,"{""k_r"": 12.0, ""r_inf"": 0.95}",exp-decay,2,"{""f0"": 0.3, ""f_floor"": 0.0, ""k_f"": 14.0}",75.0,177.7778,10.0,3,3,13901.11872933519,0,0,1,0.024976161822716593,1,1,0,0.0,1,4,34.29462295175867,1.3717849180703467,2027.209959207869,958.5363411777735,0.21013925608216535,0.24213532410161678,43.01428377226797,0.1458307060517293,1,1d478b3dd653a6b1
407,all-k,equal-k,sat-exp,2,"{""k_r"": 12.0, ""r_inf"": 0.95}",exp-decay,2,"{""f0"": 0.3, ""f_floor"": 0.0, ""k_f"": 14.0}",75.0,177.7778,30.0,14,14,28698.100545531117,0,0,1,0.37617563439549445,1,1,0,0.0,1,14,220.24304272836463,8.809721709134585,13018.918163737648,530.6347288173068,0.6541669372811322,0.1103638323514327,20.164039967406623,0.45365086595478393,1,1d478b3dd653a6b1
408,all-k,equal-k,sat-exp,2,"{""k_r"": 12.0, ""r_inf"": 0.95}",exp-decay,2,"{""f0"": 0.3, ""f_floor"": 0.0, ""k_f"": 14.0}",100.0,100.0,1.0,2,2,2833.7546837723576,1,0,0,0.0,0,1,0,0.0,1,2,20.613381509127453,0.8245352603650982,1477.7899454234348,642.4688086593507,0.14584236135391657,0.26006336992505447,25.89211598393431,0.5214953693366879,1,1d478b3dd653a6b1
409,all-k,equal-k,sat-exp,2,"{""k_r"": 12.0, ""r_inf"": 0.95}",exp-decay,2,"{""f0"": 0.3, ""f_floor"": 0.0, ""k_f"": 14.0}",100.0,100.0,3.0,2,2,5358.285824167969,1,0,0,0.0,0,1,0,0.0,1,2,20.613381509127453,0.8245352603650982,1477.7899454234348,642.4688086593507,0.14584236135391657,0.26006336992505447,25.89211598393431,0.2757952811621252,1,1d478b3dd653a6b1
410,all-k,equal-k,sat-exp,2,"{""k_r"": 12.0, ""r_inf"": 0.95}",exp-decay,2,"{""f0"": 0.3, ""f_floor"": 0.0, ""k_f"": 14.0}",100.0,100.0,10.0,3,3,13827.774444641978,0,0,1,0.02649525217361297,1,1,0,0.0,1,4,34.29462295175867,1.3717849180703467,2027.209959207869,609.5092909224171,0.21013925608216535,0.24213532410161678,24.181536342142227,0.14660421077329458,1,1d478b3dd653a6b1
411,all-k,equal-k,sat-exp,2,"{""k_r"": 12.0, ""r_inf"": 0.95}",exp-decay,2,"{""f0"": 0.3, ""f_floor"": 0.0, ""k_f"": 14.0}",100.0,100.0,30.0,14,14,28581.282082734637,0,0,1,0.37990507582349764,1,1,0,0.0,1,14,220.24304272836463,8.809721709134585,13018.918163737648,352.05880860647335,0.6541669372811322,0.1103638323514327,11.58018634007297,0.45550504438714834,1,1d478b3dd653a6b1
412,all-k,equal-k,sat-exp,2,"{""k_r"": 12.0, ""r_inf"": 0.95}",exp-decay,2,"{""f0"": 0.3, ""f_floor"": 0.0, ""k_f"": 14.0}",125.0,64.0,1.0,2,2,2806.7167467334593,1,0,0,0.0,0,1,0,0.0,1,2,20.613381509127453,0.8245352603650982,1477.7899454234348,457.0772887477599,0.14584236135391657,0.26006336992505447,16.52983466663235,0.5265190893036609,1,1d478b3dd653a6b1
413,all-k,equal-k,sat-exp,2,"{""k_r"": 12.0, ""r_inf"": 0.95}",exp-decay,2,"{""f0"": 0.3, ""f_floor"": 0.0, ""k_f"": 14.0}",125.0,64.0,3.0,2,2,5331.2478871290705,1,0,0,0.0,0,1,0,0.0,1,2,20.613381509127453,0.8245352603650982,1477.7899454234348,457.0772887477599,0.14584236135391657,0.26006336992505447,16.52983466663235,0.27719400348859774,1,1d478b3dd653a6b1
414,all-k,equal-k,sat-exp,2,"{""k_r"": 12.0, ""r_inf"": 0.95}",exp-decay,2,"{""f0"": 0.3, ""f_floor"": 0.0, ""k_f"": 14.0}",125.0,64.0,10.0,3,3,13791.107253435941,0,0,1,0.027263918564921046,1,1,0,0.0,1,4,34.29462295175867,1.3717849180703467,2027.209959207869,435.01932703056946,0.21013925608216535,0.24213532410161678,15.464664674484023,0.14699399562009832,1,1d478b3dd653a6b1
415,all-k,equal-k,sat-exp,2,"{""k_r"": 12.0, ""r_inf"": 0.95}",exp-decay,2,"{""f0"": 0.3, ""f_floor"": 0.0, ""k_f"": 14.0}",125.0,64.0,30.0,14,14,28521.89622971638,0,0,1,0.38183022492757057,1,1,0,0.0,1,14,220.24304272836463,8.809721709134585,13018.918163737648,261.2779243491982,0.6541669372811322,0.1103638323514327,7.607088375421392,0.45645345803388426,1,1d478b3dd653a6b1
416,all-k,equal-k,sat-exp,2,"{""k_r"": 12.0, ""r_inf"": 0.95}",exp-decay,2,"{""f0"": 0.3, ""f_floor"": 0.0, ""k_f"": 14.0}",150.0,44.4444,1.0,2,2,2790.9643116771535,1,0,0,0.0,0,1,0,0.0,1,2,20.613381509127453,0.8245352603650982,1477.7899454234348,349.0672777326506,0.14584236135391657,0.26006336992505447,11.444150988097949,0.529490806901575,1,1d478b3dd653a6b1
417,all-k,equal-k,sat-exp,2,"{""k_r"": 12.0, ""r_inf"": 0.95}",exp-decay,2,"{""f0"": 0.3, ""f_floor"": 0.0, ""k_f"": 14.0}",150.0,44.4444,3.0,2,2,5315.495452072764,1,0,0,0.0,0,1,0,0.0,1,2,20.613381509127453,0.8245352603650982,1477.7899454234348,349.0672777326506,0.14584236135391657,0.26006336992505447,11.444150988097949,0.27801546605541244,1,1d478b3dd653a6b1
418,all-k,equal-k,sat-exp,2,"{""k_r"": 12.0, ""r_inf"": 0.95}",exp-decay,2,"{""f0"": 0.3, ""f_floor"": 0.0, ""k_f"": 14.0}",150.0,44.4444,10.0,3,3,13769.718892815568,0,0,1,0.027715565845062785,1,1,0,0.0,1,4,34.29462295175867,1.3717849180703467,2027.209959207869,333.23748474589496,0.21013925608216535,0.24213532410161678,10.729573892052406,0.1472223198590915,1,1d478b3dd653a6b1
419,all-k,equal-k,sat-exp,2,"{""k_r"": 12.0, ""r_inf"": 0.95}",exp-decay,2,"{""f0"": 0.3, ""f_floor"": 0.0, ""k_f"": 14.0}",150.0,44.4444,30.0,14,14,28486.87616064954,0,0,1,0.38297599305866514,1,1,0,0.0,1,14,220.24304272836463,8.809721709134585,13018.918163737648,207.74408295330713,0.6541669372811322,0.1103638323514327,5.44886232054893,0.4570145947319202,1,1d478b3dd653a6b1
420,all-k,equal-k,sat-exp,2,"{""k_r"": 12.0, ""r_inf"": 0.95}",power-law,0,"{""b"": 0.7, ""f0"": 0.5, ""f_floor"": 0.0}",50.0,400.0,1.0,2,2,3075.519110445008,1,0,0,0.0,0,1,0,0.0,1,2,20.613381509127453,0.8245352603650982,1477.7899454234348,2300.179397189656,0.14584236135391657,0.3077861033362291,122.95249759250932,0.4805009796247398,1,1d478b3dd653a6b1
421,all-k,equal-k,sat-exp,2,"{""k_r"": 12.0, ""r_inf"": 0.95}",power-law,0,"{""b"": 0.7, ""f0"": 0.5, ""f_floor"": 0.0}",50.0,400.0,3.0,2,2,5600.050250840619,1,0,0,0.0,0,1,0,0.0,1,2,20.613381509127453,0.8245352603650982,1477.7899454234348,2300.179397189656,0.14584236135391657,0.3077861033362291,122.95249759250932,0.2638886937133475,1,1d478b3dd653a6b1
422,all-k,equal-k,sat-exp,2,"{""k_r"": 12.0, ""r_inf"": 0.95}",power-law,0,"{""b"": 0.7, ""f0"": 0.5, ""f_floor"": 0.0}",50.0,400.0,10.0,3,3,14079.317985704627,0,0,1,0.025327310377015008,1,1,0,0.0,1,4,34.29462295175867,1.3717849180703467,2027.209959207869,1806.5418956457038,0.21013925608216535,0.2317315283859849,92.67101908209015,0.14398495447479684,1,1d478b3dd653a6b1
423,all-k,equal-k,sat-exp,2,"{""k_r"": 12.0, ""r_inf"": 0.95}",power-law,0,"{""b"": 0.7, ""f0"": 0.5, ""f_floor"": 0.0}",50.0,400.0,30.0,14,14,28847.964267255342,0,0,1,0.3755293191077128,1,1,0,0.0,1,14,220.24304272836463,8.809721709134585,13018.918163737648,759.7256736258173,0.6541669372811322,0.07882797666637742,32.10652962716572,0.45129417254981563,1,1d478b3dd653a6b1
424,all-k,equal-k,sat-exp,2,"{""k_r"": 12.0, ""r_inf"": 0.95}",power-law,0,"{""b"": 0.7, ""f0"": 0.5, ""f_floor"": 0.0}",75.0,177.7778,1.0,2,2,2909.5548131927344,1,0,0,0.0,0,1,0,0.0,1,2,20.613381509127453,0.8245352603650982,1477.7899454234348,1162.2089494297802,0.14584236135391657,0.3077861033362291,54.55558574001396,0.5079092989493521,1,1d478b3dd653a6b1
425,all-k,equal-k,sat-exp,2,"{""k_r"": 12.0, ""r_inf"": 0.95}",power-law,0,"{""b"": 0.7, ""f0"": 0.5, ""f_floor"": 0.0}",75.0,177.7778,3.0,2,2,5434.085953588346,1,0,0,0.0,0,1,0,0.0,1,2,20.613381509127453,0.8245352603650982,1477.7899454234348,1162.2089494297802,0.14584236135391657,0.3077861033362291,54.55558574001396,0.27194820951398285,1,1d478b3dd653a6b1
426,all-k,equal-k,sat-exp,2,"{""k_r"": 12.0, ""r_inf"": 0.95}",power-law,0,"{""b"": 0.7, ""f0"": 0.5, ""f_floor"": 0.0}",75.0,177.7778,10.0,3,3,13894.179530712898,0,0,1,0.027044807750573645,1,1,0,0.0,1,4,34.29462295175867,1.3717849180703467,2027.209959207869,925.5144358390594,0.21013925608216535,0.2317315283859849,41.175123885204606,0.14590353858079555,1,1d478b3dd653a6b1
427,all-k,equal-k,sat-exp,2,"{""k_r"": 12.0, ""r_inf"": 0.95}",power-law,0,"{""b"": 0.7, ""f0"": 0.5, ""f_floor"": 0.0}",75.0,177.7778,30.0,14,14,28623.561916508304,0,0,1,0.3805149919562991,1,1,0,0.0,1,14,220.24304272836463,8.809721709134585,13018.918163737648,416.6903748996165,0.6541669372811322,0.07882797666637742,14.589201479081852,0.45483221835606485,1,1d478b3dd653a6b1
428,all-k,equal-k,sat-exp,2,"{""k_r"": 12.0, ""r_inf"": 0.95}",power-law,0,"{""b"": 0.7, ""f0"": 0.5, ""f_floor"": 0.0}",100.0,100.0,1.0,2,2,2846.8019204320044,1,0,0,0.0,0,1,0,0.0,1,2,20.613381509127453,0.8245352603650982,1477.7899454234348,731.9300361005687,0.14584236135391657,0.3077861033362291,30.616666591640595,0.5191052931421302,1,1d478b3dd653a6b1
429,all-k,equal-k,sat-exp,2,"{""k_r"": 12.0, ""r_inf"": 0.95}",power-law,0,"{""b"": 0.7, ""f0"": 0.5, ""f_floor"": 0.0}",100.0,100.0,3.0,2,2,5371.333060827616,1,0,0,0.0,0,1,0,0.0,1,2,20.613381509127453,0.8245352603650982,1477.7899454234348,731.9300361005687,0.14584236135391657,0.3077861033362291,30.616666591640595,0.2751253606298874,1,1d478b3dd653a6b1
430,all-k,equal-k,sat-exp,2,"{""k_r"": 12.0, ""r_inf"": 0.95}",power-law,0,"{""b"": 0.7, ""f0"": 0.5, ""f_floor"": 0.0}",100.0,100.0,10.0,3,3,13823.568765035669,0,0,1,0.027751392834742858,1,1,0,0.0,1,4,34.29462295175867,1.3717849180703467,2027.209959207869,589.4955167960572,0.21013925608216535,0.2317315283859849,23.15156056629467,0.14664881360704385,1,1d478b3dd653a6b1
431,all-k,equal-k,sat-exp,2,"{""k_r"": 12.0, ""r_inf"": 0.95}",power-law,0,"{""b"": 0.7, ""f0"": 0.5, ""f_floor"": 0.0}",100.0,100.0,30.0,14,14,28535.069762772313,0,0,1,0.3825970563295855,1,1,0,0.0,1,14,220.24304272836463,8.809721709134585,13018.918163737648,281.4158009448598,0.6541669372811322,0.07882797666637742,8.458136627252497,0.4562427312065839,1,1d478b3dd653a6b1
432,all-k,equal-k,sat-exp,2,"{""k_r"": 12.0, ""r_inf"": 0.95}",power-law,0,"{""b"": 0.7, ""f0"": 0.5, ""f_floor"": 0.0}",125.0,64.0,1.0,2,2,2815.616137999533,1,0,0,0.0,0,1,0,0.0,1,2,20.613381509127453,0.8245352603650982,1477.7899454234348,518.0979084323039,0.14584236135391657,0.3077861033362291,19.536366871536348,0.5248549067037916,1,1d478b3dd653a6b1
433,all-k,equal-k,sat-exp,2,"{""k_r"": 12.0, ""r_inf"": 0.95}",power-law,0,"{""b"": 0.7, ""f0"": 0.5, ""f_floor"": 0.0}",125.0,64.0,3.0,2,2,5340.147278395144,1,0,0,0.0,0,1,0,0.0,1,2,20.613381509127453,0.8245352603650982,1477.7899454234348,518.0979084323039,0.14584236135391657,0.3077861033362291,19.536366871536348,0.2767320578221112,1,1d478b3dd653a6b1
434,all-k,equal-k,sat-exp,2,"{""k_r"": 12.0, ""r_inf"": 0.95}",power-law,0,"{""b"": 0.7, ""f0"": 0.5, ""f_floor"": 0.0}",125.0,64.0,10.0,3,3,13788.227386945922,0,0,1,0.028123911214359098,1,1,0,0.0,1,4,34.29462295175867,1.3717849180703467,2027.209959207869,421.3147649049025,0.21013925608216535,0.2317315283859849,14.809225544399213,0.147024697397081,1,1d478b3dd653a6b1
435,all-k,equal-k,sat-exp,2,"{""k_r"": 12.0, ""r_inf"": 0.95}",power-law,0,"{""b"": 0.7, ""f0"": 0.5, ""f_floor"": 0.0}",125.0,64.0,30.0,14,14,28489.762562298667,0,0,1,0.3837011659024237,1,1,0,0.0,1,14,220.24304272836463,8.809721709134585,13018.918163737648,212.15641485917263,0.6541669372811322,0.07882797666637742,5.620329467262909,0.4569682929181713,1,1d478b3dd653a6b1
436,all-k,equal-k,sat-exp,2,"{""k_r"": 12.0, ""r_inf"": 0.95}",power-law,0,"{""b"": 0.7, ""f0"": 0.5, ""f_floor"": 0.0}",150.0,44.4444,1.0,2,2,2797.5145845014504,1,0,0,0.0,0,1,0,0.0,1,2,20.613381509127453,0.8245352603650982,1477.7899454234348,393.98065381548133,0.14584236135391657,0.3077861033362291,13.517438628516757,0.5282510245381953,1,1d478b3dd653a6b1
437,all-k,equal-k,sat-exp,2,"{""k_r"": 12.0, ""r_inf"": 0.95}",power-law,0,"{""b"": 0.7, ""f0"": 0.5, ""f_floor"": 0.0}",150.0,44.4444,3.0,2,2,5322.0457248970615,1,0,0,0.0,0,1,0,0.0,1,2,20.613381509127453,0.8245352603650982,1477.7899454234348,393.98065381548133,0.14584236135391657,0.3077861033362291,13.517438628516757,0.2776732898986917,1,1d478b3dd653a6b1
438,all-k,equal-k,sat-exp,2,"{""k_r"": 12.0, ""r_inf"": 0.95}",power-law,0,"{""b"": 0.7, ""f0"": 0.5, ""f_floor"": 0.0}",150.0,44.4444,10.0,4,4,13766.574965574215,0,0,1,0.028426079230750998,1,1,0,0.0,1,4,48.928521552122106,1.9571408620848842,2892.243087766395,282.40610779468295,0.2692952549549002,0.18946457081379978,8.500478275865534,0.21009169637320588,1,1d478b3dd653a6b1
439,all-k,equal-k,sat-exp,2,"{""k_r"": 12.0, ""r_inf"": 0.95}",power-law,0,"{""b"": 0.7, ""f0"": 0.5, ""f_floor"": 0.0}",150.0,44.4444,30.0,14,14,28462.931227828652,0,0,1,0.3843695789740961,1,1,0,0.0,1,14,220.24304272836463,8.809721709134585,13018.918163737648,171.14037913359897,0.6541669372811322,0.07882797666637742,4.078804590231528,0.45739906615833187,1,1d478b3dd653a6b1
440,all-k,equal-k,sat-exp,2,"{""k_r"": 12.0, ""r_inf"": 0.95}",power-law,1,"{""b"": 1.2, ""f0"": 0.5, ""f_floor"": 0.01}",50.0,400.0,1.0,2,2,2989.789656510235,1,0,0,0.0,0,1,0,0.0,1,2,20.613381509127453,0.8245352603650982,1477.7899454234348,1712.356674498456,0.14584236135391657,0.21763764082403103,86.98326105014229,0.49427890092721505,1,1d478b3dd653a6b1
441,all-k,equal-k,sat-exp,2,"{""k_r"": 12.0, ""r_inf"": 0.95}",power-law,1,"{""b"": 1.2, ""f0"": 0.5, ""f_floor"": 0.01}",50.0,400.0,3.0,2,2,5514.320796905846,1,0,0,0.0,0,1,0,0.0,1,2,20.613381509127453,0.8245352603650982,1477.7899454234348,1712.356674498456,0.14584236135391657,0.21763764082403103,86.98326105014229,0.2679912902877615,1,1d478b3dd653a6b1
442,all-k,equal-k,sat-exp,2,"{""k_r"": 12.0, ""r_inf"": 0.95}",power-law,1,"{""b"": 1.2, ""f0"": 0.5, ""f_floor"": 0.01}",50.0,400.0,10.0,4,4,13924.620659326405,0,0,1,0.03056163175828058,1,1,0,0.0,1,4,48.928521552122106,1.9571408620848842,2892.243087766395,869.2924002347729,0.2692952549549002,0.09473228540689989,38.06747713230795,0.20770713677066915,1,1d478b3dd653a6b1
443,all-k,equal-k,sat-exp,2,"{""k_r"": 12.0, ""r_inf"": 0.95}",power-law,1,"{""b"": 1.2, ""f0"": 0.5, ""f_floor"": 0.01}",50.0,400.0,30.0,14,14,28544.218807997982,0,0,1,0.38716324515954464,1,1,0,0.0,1,14,220.24304272836463,8.809721709134585,13018.918163737648,295.40159677810124,0.6541669372811322,0.02106766294129964,9.06016445085969,0.4560964954518144,1,1d478b3dd653a6b1
444,all-k,equal-k,sat-exp,2,"{""k_r"": 12.0, ""r_inf"": 0.95}",power-law,1,"{""b"": 1.2, ""f0"": 0.5, ""f_floor"": 0.01}",75.0,177.7778,1.0,2,2,2868.297267829158,1,0,0,0.0,0,1,0,0.0,1,2,20.613381509127453,0.8245352603650982,1477.7899454234348,879.3175797305755,0.14584236135391657,0.21763764082403103,38.619340867024285,0.5152150587731394,1,1d478b3dd653a6b1
